unique_tree_id,id_parcela,monitoreo,monitoreo_label,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,crecimiento_altura,crecimiento_copa,altura_actual,copa_actual
Tres_Jotas_P11_I35.0,11,3,M3,Ericaceae,Cavendishia bracteata,Uvito de monte,12,2815,4735678.315142,2200108.273125,0.26,0.23,1,0,0,1,0,0,0,0,1,0.18,0.12,0.44,0.35
Tres_Jotas_P11_I35.0,11,4,M4,Ericaceae,Cavendishia bracteata,Uvito de monte,18,2815,4735678.315142,2200108.273125,0.44,0.35,1,0,0,1,0,0,0,0,1,0.09000000000000002,0.06,0.53,0.41
Tres_Jotas_P11_I36.0,11,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2815,4735674.743301,2200109.860614,0.23,0.13,1,0,0,1,0,0,0,0,1,0.13,0.01999999999999999,0.36,0.15
Tres_Jotas_P11_I36.0,11,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2815,4735674.743301,2200109.860614,0.36,0.15,1,0,0,1,0,0,0,0,1,0.04000000000000004,0.14,0.4,0.29000000000000004
Tres_Jotas_P11_I36.0,11,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2815,4735674.743301,2200109.860614,0.4,0.29,1,0,0,1,0,0,0,0,1,0.0,0.01000000000000001,0.4,0.3
Tres_Jotas_P11_I37.0,11,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2815,4735672.282589,2200111.527528,0.28,0.12,1,0,0,1,0,0,0,0,1,0.22,0.18,0.5,0.3
Tres_Jotas_P11_I37.0,11,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2815,4735672.282589,2200111.527528,0.5,0.3,1,0,0,1,0,0,0,0,1,0.3,0.3,0.8,0.6
Tres_Jotas_P11_I37.0,11,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2815,4735672.282589,2200111.527528,0.8,0.6,1,0,0,1,0,0,0,0,1,0.13,0.0,0.93,0.6
Tres_Jotas_P11_I38.0,11,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2815,4735669.107562,2200112.718088,0.2,0.13,1,0,0,1,0,0,0,0,1,0.03,0.01999999999999999,0.23,0.15
Tres_Jotas_P11_I38.0,11,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2815,4735669.107562,2200112.718088,0.23,0.15,1,0,0,1,0,0,0,0,1,0.11,0.05000000000000002,0.34,0.2
Tres_Jotas_P11_I38.0,11,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2815,4735669.107562,2200112.718088,0.34,0.2,1,0,0,1,0,0,0,0,1,0.02999999999999997,0.0,0.37,0.2
Tres_Jotas_P11_I39.0,11,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2815,4735666.250133,2200113.908792,0.24,0.12,1,0,0,1,0,0,0,0,1,0.51,0.09,0.75,0.21
Tres_Jotas_P11_I39.0,11,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2815,4735666.250133,2200113.908792,0.75,0.21,1,0,0,1,0,0,0,0,1,0.0,0.04000000000000001,0.75,0.25
Tres_Jotas_P11_I39.0,11,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2815,4735666.250133,2200113.908792,0.75,0.25,1,0,0,1,0,0,0,0,1,0.0,0.12,0.75,0.37
Tres_Jotas_P11_I4.0,11,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2815,4735692.840759,2200091.604317,0.26,0.13,1,0,0,1,0,0,0,0,1,0.21,0.15,0.47,0.28
Tres_Jotas_P11_I4.0,11,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2815,4735692.840759,2200091.604317,0.47,0.28,1,0,0,1,0,0,0,0,1,0.12,0.12,0.59,0.4
Tres_Jotas_P11_I4.0,11,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2815,4735692.840759,2200091.604317,0.59,0.4,1,0,0,1,0,0,0,0,1,0.0,0.06,0.59,0.46
Tres_Jotas_P11_I5.0,11,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2815,4735689.745213,2200093.191871,0.25,0.15,1,0,0,1,0,0,0,0,1,0.0,0.05000000000000002,0.25,0.2
Tres_Jotas_P11_I5.0,11,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2815,4735689.745213,2200093.191871,0.25,0.2,1,0,0,1,0,0,0,0,1,0.06,0.01999999999999999,0.31,0.22
Tres_Jotas_P11_I5.0,11,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2815,4735689.745213,2200093.191871,0.31,0.22,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.0,0.33,0.22
Tres_Jotas_P11_I6.0,11,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2815,4735686.33198,2200095.017485,0.25,0.12,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.11,0.27,0.22999999999999998
Tres_Jotas_P11_I6.0,11,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2815,4735686.33198,2200095.017485,0.27,0.23,1,0,0,1,0,0,0,0,1,0.19,0.1,0.46,0.33
Tres_Jotas_P11_I6.0,11,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2815,4735686.33198,2200095.017485,0.46,0.33,1,0,0,1,0,0,0,0,1,0.18,0.0,0.64,0.33
Tres_Jotas_P11_I7.0,11,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2815,4735683.395223,2200096.366861,0.25,0.14,1,0,0,1,0,0,0,0,1,0.0,0.0,0.25,0.14
Tres_Jotas_P11_I7.0,11,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2815,4735683.395223,2200096.366861,0.25,0.14,1,0,0,1,0,0,0,0,1,0.07,0.01999999999999999,0.32,0.16
Tres_Jotas_P11_I7.0,11,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2815,4735683.395223,2200096.366861,0.32,0.16,1,0,0,1,0,0,0,0,1,0.0,0.0,0.32,0.16
Tres_Jotas_P11_I8.0,11,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2815,4735679.982008,2200097.795539,0.48,0.2,1,0,0,1,0,0,0,0,1,0.25,0.2,0.73,0.4
Tres_Jotas_P11_I8.0,11,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2815,4735679.982008,2200097.795539,0.73,0.4,1,0,0,1,0,0,0,0,1,0.21,0.09999999999999998,0.94,0.5
Tres_Jotas_P11_I8.0,11,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2815,4735679.982008,2200097.795539,0.94,0.5,1,0,0,1,0,0,0,0,1,0.07000000000000006,0.38,1.01,0.88
Tres_Jotas_P11_I9.0,11,2,M2,Myrtaceae,Myrcia popayanensis,Arrayán,6,2815,4735676.886426,2200099.303727,0.34,0.1,1,0,0,1,0,0,0,0,1,0.009999999999999953,0.04000000000000001,0.35,0.14
Tres_Jotas_P11_I9.0,11,3,M3,Myrtaceae,Myrcia popayanensis,Arrayán,12,2815,4735676.886426,2200099.303727,0.35,0.14,1,0,0,1,0,0,0,0,1,0.0,0.06,0.35,0.2
Tres_Jotas_P11_I9.0,11,4,M4,Myrtaceae,Myrcia popayanensis,Arrayán,18,2815,4735676.886426,2200099.303727,0.35,0.2,1,0,0,1,0,0,0,0,1,0.16,0.0,0.51,0.2
Tres_Jotas_P12_I1.0,12,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2803,4735915.990194,2200243.716252,0.24,0.09,0,0,1,1,0,0,0,0,1,0.0,0.01000000000000001,0.24,0.1
Tres_Jotas_P12_I1.0,12,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2803,4735915.990194,2200243.716252,0.24,0.1,1,0,0,1,0,0,0,0,1,0.03000000000000003,0.07,0.27,0.17
Tres_Jotas_P12_I1.0,12,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2803,4735915.990194,2200243.716252,0.27,0.17,1,0,0,1,0,0,0,0,1,0.15,0.06999999999999998,0.42000000000000004,0.24
Tres_Jotas_P12_I10.0,12,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2803,4735881.382615,2200252.050594,0.2,0.11,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.0,0.3,0.11
Tres_Jotas_P12_I11.0,12,2,M2,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,6,2803,4735877.731303,2200253.241272,0.32,0.13,1,0,0,1,0,0,0,0,1,0.0,0.0,0.32,0.13
Tres_Jotas_P12_I11.0,12,3,M3,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,12,2803,4735877.731303,2200253.241272,0.32,0.13,1,0,0,1,0,0,0,0,1,0.0,0.0,0.32,0.13
Tres_Jotas_P12_I11.0,12,4,M4,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,18,2803,4735877.731303,2200253.241272,0.32,0.13,1,0,0,1,0,0,0,0,1,0.0,0.06,0.32,0.19
Tres_Jotas_P12_I12.0,12,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2803,4735874.701936,2200254.334346,0.25,0.08,1,0,0,1,0,0,0,0,1,0.0,0.03999999999999999,0.25,0.12
Tres_Jotas_P12_I12.0,12,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2803,4735874.701936,2200254.334346,0.25,0.12,1,0,0,1,0,0,0,0,1,0.23,0.27,0.48,0.39
Tres_Jotas_P12_I12.0,12,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2803,4735874.701936,2200254.334346,0.48,0.39,1,0,0,1,0,0,0,0,1,0.42,0.0,0.8999999999999999,0.39
Tres_Jotas_P12_I13.0,12,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2803,4735869.992304,2200254.942883,0.25,0.06,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.11,0.27,0.16999999999999998
Tres_Jotas_P12_I13.0,12,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2803,4735869.992304,2200254.942883,0.27,0.17,1,0,0,1,0,0,0,0,1,0.01999999999999996,0.0,0.29,0.17
Tres_Jotas_P12_I13.0,12,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2803,4735869.992304,2200254.942883,0.29,0.17,1,0,0,1,0,0,0,0,1,0.0,0.06,0.29,0.23
Tres_Jotas_P12_I14.0,12,2,M2,Meliaceae,Cedrela montana,Cedro,6,2803,4735871.143162,2200258.876927,0.22,0.19,1,0,0,0,0,1,0,0,1,0.06999999999999998,0.01000000000000001,0.29,0.2
Tres_Jotas_P12_I14.0,12,3,M3,Meliaceae,Cedrela montana,Cedro,12,2803,4735871.143162,2200258.876927,0.29,0.2,1,0,0,0,0,1,0,0,1,0.06,0.12,0.35,0.32
Tres_Jotas_P12_I14.0,12,4,M4,Meliaceae,Cedrela montana,Cedro,18,2803,4735871.143162,2200258.876927,0.35,0.32,0,0,1,0,0,1,0,0,1,0.0,0.0,0.35,0.32
Tres_Jotas_P12_I15.0,12,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2803,4735875.746989,2200256.654415,0.23,0.14,1,0,0,0,0,1,0,0,1,0.06999999999999998,0.03999999999999998,0.3,0.18
Tres_Jotas_P12_I15.0,12,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2803,4735875.746989,2200256.654415,0.3,0.18,1,0,0,0,0,1,0,0,1,0.0,-0.009999999999999981,0.3,0.17
Tres_Jotas_P12_I15.0,12,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2803,4735875.746989,2200256.654415,0.3,0.17,1,0,0,0,0,1,0,0,1,0.0,0.0,0.3,0.17
Tres_Jotas_P12_I16.0,12,2,M2,Fabaceae,Erythrina edulis,Chachafruto,6,2803,4735879.424698,2200255.966513,0.2,0.12,1,0,0,0,0,1,0,0,1,0.0,0.08000000000000002,0.2,0.2
Tres_Jotas_P12_I16.0,12,3,M3,Fabaceae,Erythrina edulis,Chachafruto,12,2803,4735879.424698,2200255.966513,0.2,0.2,1,0,0,0,0,1,0,0,1,0.0,0.16,0.2,0.36
Tres_Jotas_P12_I16.0,12,4,M4,Fabaceae,Erythrina edulis,Chachafruto,18,2803,4735879.424698,2200255.966513,0.2,0.36,1,0,0,0,0,1,0,0,1,0.03,0.04000000000000004,0.23,0.4
Tres_Jotas_P12_I17.0,12,2,M2,Fagaceae,Quercus humboldtii,Roble,6,2803,4735882.538154,2200254.78255,0.25,0.11,1,0,0,0,0,1,0,0,1,0.07,0.12,0.32,0.22999999999999998
Tres_Jotas_P12_I17.0,12,3,M3,Fagaceae,Quercus humboldtii,Roble,12,2803,4735882.538154,2200254.78255,0.32,0.23,1,0,0,0,0,1,0,0,1,0.03999999999999998,0.12,0.36,0.35
Tres_Jotas_P12_I17.0,12,4,M4,Fagaceae,Quercus humboldtii,Roble,18,2803,4735882.538154,2200254.78255,0.36,0.35,1,0,0,0,0,1,0,0,1,0.07,0.08000000000000002,0.43,0.43
Tres_Jotas_P12_I18.0,12,2,M2,Clusiaceae,Clusia cuneifolia,Chagualo,6,2803,4735886.303875,2200254.273174,0.2,0.2,1,0,0,0,0,1,0,0,1,0.0,0.04999999999999999,0.2,0.25
Tres_Jotas_P12_I18.0,12,3,M3,Clusiaceae,Clusia cuneifolia,Chagualo,12,2803,4735886.303875,2200254.273174,0.2,0.25,1,0,0,0,0,1,0,0,1,0.09999999999999998,0.04999999999999999,0.3,0.3
Tres_Jotas_P12_I18.0,12,4,M4,Clusiaceae,Clusia cuneifolia,Chagualo,18,2803,4735886.303875,2200254.273174,0.3,0.3,1,0,0,0,0,1,0,0,1,0.06,0.0,0.36,0.3
Tres_Jotas_P12_I19.0,12,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2803,4735890.510662,2200253.479361,0.25,0.1,1,0,0,0,0,1,0,0,1,0.33,0.3099999999999999,0.5800000000000001,0.4099999999999999
Tres_Jotas_P12_I19.0,12,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2803,4735890.510662,2200253.479361,0.58,0.41,1,0,0,0,0,1,0,0,1,0.12,0.0,0.7,0.41
Tres_Jotas_P12_I19.0,12,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2803,4735890.510662,2200253.479361,0.7,0.41,1,0,0,0,0,1,0,0,1,0.06000000000000005,0.0,0.76,0.41
Tres_Jotas_P12_I2.0,12,2,M2,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,6,2803,4735912.021358,2200245.065618,0.26,0.14,1,0,0,1,0,0,0,0,1,0.14,-0.04000000000000001,0.4,0.1
Tres_Jotas_P12_I2.0,12,3,M3,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,12,2803,4735912.021358,2200245.065618,0.4,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.4,0.1
Tres_Jotas_P12_I2.0,12,4,M4,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,18,2803,4735912.021358,2200245.065618,0.4,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.4,0.1
Tres_Jotas_P12_I20.0,12,2,M2,Meliaceae,Cedrela montana,Cedro,6,2803,4735894.400053,2200252.685602,0.22,0.2,1,0,0,0,0,1,0,0,1,0.0,0.0,0.22,0.2
Tres_Jotas_P12_I20.0,12,3,M3,Meliaceae,Cedrela montana,Cedro,12,2803,4735894.400053,2200252.685602,0.22,0.2,1,0,0,0,0,1,0,0,1,0.04000000000000001,0.0,0.26,0.2
Tres_Jotas_P12_I20.0,12,4,M4,Meliaceae,Cedrela montana,Cedro,18,2803,4735894.400053,2200252.685602,0.26,0.2,1,0,0,0,0,1,0,0,1,0.0,0.0,0.26,0.2
Tres_Jotas_P12_I21.0,12,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2803,4735898.809855,2200251.098944,0.28,0.13,1,0,0,0,0,1,0,0,1,0.1299999999999999,0.03,0.4099999999999999,0.16
Tres_Jotas_P12_I21.0,12,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2803,4735898.809855,2200251.098944,0.41,0.16,1,0,0,0,0,1,0,0,1,0.01000000000000001,0.01000000000000001,0.42,0.17
Tres_Jotas_P12_I21.0,12,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2803,4735898.809855,2200251.098944,0.42,0.17,1,0,0,0,0,1,0,0,1,0.0,0.01999999999999999,0.42,0.19
Tres_Jotas_P12_I22.0,12,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2803,4735902.443511,2200249.638019,0.25,0.09,1,0,0,0,0,1,0,0,1,0.01000000000000001,0.49,0.26,0.58
Tres_Jotas_P12_I22.0,12,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2803,4735902.443511,2200249.638019,0.26,0.58,1,0,0,0,0,1,0,0,1,0.49,-0.28,0.75,0.29999999999999993
Tres_Jotas_P12_I22.0,12,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2803,4735902.443511,2200249.638019,0.75,0.3,1,0,0,0,0,1,0,0,1,0.05000000000000004,0.0,0.8,0.3
Tres_Jotas_P12_I23.0,12,2,M2,Fagaceae,Quercus humboldtii,Roble,6,2803,4735906.032971,2200249.352762,0.24,0.15,1,0,0,0,0,1,0,0,1,0.04999999999999999,0.02000000000000002,0.29,0.17
Tres_Jotas_P12_I23.0,12,3,M3,Fagaceae,Quercus humboldtii,Roble,12,2803,4735906.032971,2200249.352762,0.29,0.17,1,0,0,0,0,1,0,0,1,0.0,0.07999999999999999,0.29,0.25
Tres_Jotas_P12_I23.0,12,4,M4,Fagaceae,Quercus humboldtii,Roble,18,2803,4735906.032971,2200249.352762,0.29,0.25,1,0,0,0,0,1,0,0,1,0.0,0.0,0.29,0.25
Tres_Jotas_P12_I24.0,12,2,M2,Fabaceae,Erythrina edulis,Chachafruto,6,2803,4735909.640174,2200249.193054,0.21,0.22,1,0,0,0,0,1,0,0,1,0.1,0.1,0.31,0.32
Tres_Jotas_P12_I24.0,12,3,M3,Fabaceae,Erythrina edulis,Chachafruto,12,2803,4735909.640174,2200249.193054,0.31,0.32,1,0,0,0,0,1,0,0,1,0.0,0.03999999999999998,0.31,0.36
Tres_Jotas_P12_I24.0,12,4,M4,Fabaceae,Erythrina edulis,Chachafruto,18,2803,4735909.640174,2200249.193054,0.31,0.36,1,0,0,0,0,1,0,0,1,0.09000000000000002,0.0,0.4,0.36
Tres_Jotas_P12_I25.0,12,2,M2,Clusiaceae,Clusia cuneifolia,Chagualo,6,2803,4735914.164549,2200248.161286,0.23,0.22,1,0,0,0,0,1,0,0,1,0.06999999999999998,0.01999999999999999,0.3,0.24
Tres_Jotas_P12_I25.0,12,3,M3,Clusiaceae,Clusia cuneifolia,Chagualo,12,2803,4735914.164549,2200248.161286,0.3,0.24,1,0,0,0,0,1,0,0,1,0.07,0.03000000000000003,0.37,0.27
Tres_Jotas_P12_I25.0,12,4,M4,Clusiaceae,Clusia cuneifolia,Chagualo,18,2803,4735914.164549,2200248.161286,0.37,0.27,1,0,0,0,0,1,0,0,1,0.04999999999999999,0.01999999999999996,0.42,0.29
Tres_Jotas_P12_I26.0,12,2,M2,Brunelliaceae,Brunellia subsessilis,Riñón,6,2803,4735916.942653,2200247.367469,0.25,0.2,1,0,0,0,0,1,0,0,1,0.11,0.0,0.36,0.2
Tres_Jotas_P12_I26.0,12,3,M3,Brunelliaceae,Brunellia subsessilis,Riñón,12,2803,4735916.942653,2200247.367469,0.36,0.2,1,0,0,0,0,1,0,0,1,0.11,0.2,0.47,0.4
Tres_Jotas_P12_I26.0,12,4,M4,Brunelliaceae,Brunellia subsessilis,Riñón,18,2803,4735916.942653,2200247.367469,0.47,0.4,1,0,0,0,0,1,0,0,1,0.09999999999999998,0.02999999999999997,0.57,0.43
Tres_Jotas_P12_I27.0,12,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2803,4735918.927089,2200250.780582,0.24,0.08,1,0,0,1,0,0,0,0,1,0.22,0.02,0.45999999999999996,0.1
Tres_Jotas_P12_I28.0,12,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2803,4735914.958282,2200251.971312,0.25,0.12,1,0,0,1,0,0,0,0,1,0.2,0.01000000000000001,0.45,0.13
Tres_Jotas_P12_I28.0,12,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2803,4735914.958282,2200251.971312,0.45,0.13,1,0,0,1,0,0,0,0,1,0.09000000000000002,0.26,0.54,0.39
Tres_Jotas_P12_I28.0,12,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2803,4735914.958282,2200251.971312,0.54,0.39,1,0,0,1,0,0,0,0,1,0.27,0.06,0.81,0.45
Tres_Jotas_P12_I29.0,12,2,M2,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,6,2803,4735911.068864,2200252.923804,0.28,0.2,1,0,0,1,0,0,0,0,1,0.04999999999999999,0.0,0.33,0.2
Tres_Jotas_P12_I29.0,12,3,M3,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,12,2803,4735911.068864,2200252.923804,0.33,0.2,1,0,0,1,0,0,0,0,1,0.0,0.01999999999999999,0.33,0.22
Tres_Jotas_P12_I29.0,12,4,M4,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,18,2803,4735911.068864,2200252.923804,0.33,0.22,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.0,0.43,0.22
Tres_Jotas_P12_I3.0,12,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2803,4735908.731984,2200245.469302,0.2,0.19,1,0,0,1,0,0,0,0,1,0.12,0.0,0.32,0.19
Tres_Jotas_P12_I3.0,12,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2803,4735908.731984,2200245.469302,0.32,0.19,1,0,0,1,0,0,0,0,1,0.17,0.06,0.49,0.25
Tres_Jotas_P12_I3.0,12,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2803,4735908.731984,2200245.469302,0.49,0.25,1,0,0,1,0,0,0,0,1,0.06000000000000005,0.0,0.55,0.25
Tres_Jotas_P12_I30.0,12,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2803,4735907.100164,2200254.352437,0.24,0.1,1,0,0,1,0,0,0,0,1,0.0,0.04000000000000001,0.24,0.14
Tres_Jotas_P12_I30.0,12,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2803,4735907.100164,2200254.352437,0.24,0.14,1,0,0,1,0,0,0,0,1,0.16,0.13,0.4,0.27
Tres_Jotas_P12_I30.0,12,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2803,4735907.100164,2200254.352437,0.4,0.27,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.01999999999999996,0.5,0.29
Tres_Jotas_P12_I31.0,12,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2803,4735903.448881,2200254.511244,0.25,0.24,1,0,0,1,0,0,0,0,1,0.0,0.0,0.25,0.24
Tres_Jotas_P12_I31.0,12,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2803,4735903.448881,2200254.511244,0.25,0.24,1,0,0,1,0,0,0,0,1,0.0,-0.12,0.25,0.12
Tres_Jotas_P12_I31.0,12,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2803,4735903.448881,2200254.511244,0.25,0.12,1,0,0,1,0,0,0,0,1,0.09000000000000002,0.18,0.34,0.3
Tres_Jotas_P12_I32.0,12,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2803,4735899.943239,2200255.207512,0.25,0.07,1,0,0,1,0,0,0,0,1,0.13,0.13,0.38,0.2
Tres_Jotas_P12_I32.0,12,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2803,4735899.943239,2200255.207512,0.38,0.2,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.06,0.48,0.26
Tres_Jotas_P12_I32.0,12,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2803,4735899.943239,2200255.207512,0.48,0.26,0,0,1,1,0,0,0,0,1,0.08999999999999997,0.0,0.57,0.26
Tres_Jotas_P12_I33.0,12,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2803,4735896.463917,2200255.939943,0.25,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.25,0.1
Tres_Jotas_P12_I33.0,12,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2803,4735896.463917,2200255.939943,0.25,0.1,0,0,1,1,0,0,0,0,1,0.0,0.1,0.25,0.2
Tres_Jotas_P12_I34.0,12,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2803,4735892.574499,2200256.892436,0.24,0.1,1,0,0,1,0,0,0,0,1,0.0,0.009999999999999995,0.24,0.11
Tres_Jotas_P12_I34.0,12,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2803,4735892.574499,2200256.892436,0.24,0.11,1,0,0,1,0,0,0,0,1,0.0,0.02,0.24,0.13
Tres_Jotas_P12_I34.0,12,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2803,4735892.574499,2200256.892436,0.24,0.13,1,0,0,1,0,0,0,0,1,0.07,0.09,0.31,0.22
Tres_Jotas_P12_I35.0,12,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2803,4735888.526411,2200257.686272,0.24,0.09,1,0,0,1,0,0,0,0,1,0.21,0.15,0.44999999999999996,0.24
Tres_Jotas_P12_I35.0,12,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2803,4735888.526411,2200257.686272,0.45,0.24,1,0,0,1,0,0,0,0,1,0.01999999999999996,0.0,0.47,0.24
Tres_Jotas_P12_I35.0,12,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2803,4735888.526411,2200257.686272,0.47,0.24,1,0,0,1,0,0,0,0,1,0.03000000000000003,0.0,0.5,0.24
Tres_Jotas_P12_I36.0,12,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2803,4735884.478213,2200258.241908,0.24,0.1,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.009999999999999995,0.26,0.11
Tres_Jotas_P12_I36.0,12,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2803,4735884.478213,2200258.241908,0.26,0.11,1,0,0,1,0,0,0,0,1,0.0,0.0,0.26,0.11
Tres_Jotas_P12_I36.0,12,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2803,4735884.478213,2200258.241908,0.26,0.11,1,0,0,1,0,0,0,0,1,0.0,0.0,0.26,0.11
Tres_Jotas_P12_I37.0,12,2,M2,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,6,2803,4735881.382634,2200259.300172,0.32,0.13,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.0,0.34,0.13
Tres_Jotas_P12_I37.0,12,3,M3,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,12,2803,4735881.382634,2200259.300172,0.34,0.13,1,0,0,1,0,0,0,0,1,0.0,0.0,0.34,0.13
Tres_Jotas_P12_I37.0,12,4,M4,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,18,2803,4735881.382634,2200259.300172,0.34,0.13,1,0,0,1,0,0,0,0,1,0.0,0.0,0.34,0.13
Tres_Jotas_P12_I38.0,12,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2803,4735876.540653,2200260.305707,0.24,0.1,1,0,0,1,0,0,0,0,1,-0.04999999999999999,0.01999999999999999,0.19,0.12
Tres_Jotas_P12_I38.0,12,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2803,4735876.540653,2200260.305707,0.19,0.12,1,0,0,1,0,0,0,0,1,0.06,0.04000000000000001,0.25,0.16
