monitoreo,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,altura_actual,copa_actual
3,2,7,11,12,2785,4736038.157958,2199969.918884,0.2,0.1,1,0,0,1,0,0,0,0,1,0.21,0.19
4,2,7,11,18,2785,4736038.157958,2199969.918884,0.21,0.19,1,0,0,1,0,0,0,0,1,0.31,0.33
2,5,10,27,6,2785,4736036.953399,2199971.981065,0.26,0.1,1,0,0,0,1,0,0,0,1,0.41,0.12
3,5,10,27,12,2785,4736036.953399,2199971.981065,0.41,0.12,1,0,0,0,1,0,0,0,1,0.5,0.28
4,5,10,27,18,2785,4736036.953399,2199971.981065,0.5,0.28,1,0,0,0,1,0,0,0,1,0.51,0.28
2,3,0,24,6,2785,4736041.9381,2199971.072669,0.2,0.13,1,0,0,0,0,1,0,0,1,0.24,0.19
3,3,0,24,12,2785,4736041.9381,2199971.072669,0.24,0.19,1,0,0,0,0,1,0,0,1,0.38,0.39
4,3,0,24,18,2785,4736041.9381,2199971.072669,0.38,0.39,1,0,0,0,0,1,0,0,1,0.55,0.8199999999999998
2,11,20,0,6,2793,4736067.723069,2199953.856692,0.21,0.14,1,0,0,0,1,0,0,0,1,0.23,0.14
3,11,20,0,12,2793,4736067.723069,2199953.856692,0.23,0.14,1,0,0,0,1,0,0,0,1,0.26,0.16
4,11,20,0,18,2793,4736067.723069,2199953.856692,0.26,0.16,1,0,0,0,1,0,0,0,1,0.26,0.16
2,21,8,15,6,2793,4736069.347051,2199955.508912,0.2,0.1,1,0,0,1,0,0,0,0,1,0.23,0.13
3,21,8,15,12,2793,4736069.347051,2199955.508912,0.23,0.13,1,0,0,1,0,0,0,0,1,0.28,0.13
2,8,13,0,6,2793,4736069.760445,2199952.94278,0.21,0.14,1,0,0,0,1,0,0,0,1,0.44,0.21
3,8,13,0,12,2793,4736069.760445,2199952.94278,0.44,0.21,1,0,0,0,1,0,0,0,1,0.6,0.26
4,8,13,0,18,2793,4736069.760445,2199952.94278,0.6,0.26,1,0,0,0,1,0,0,0,1,0.6,0.29
2,8,24,1,6,2793,4736065.480457,2199952.490924,0.2,0.2,1,0,0,0,0,1,0,0,1,0.35,0.0
3,8,24,1,12,2793,4736065.480457,2199952.490924,0.35,0.0,1,0,0,0,0,1,0,0,1,0.62,0.28
4,8,24,1,18,2793,4736065.480457,2199952.490924,0.62,0.28,1,0,0,0,0,1,0,0,1,0.95,0.51
2,8,24,1,6,2787,4736085.661817,2200043.324611,0.28,0.14,1,0,0,0,0,1,0,0,1,0.32,0.14
3,8,24,1,12,2787,4736085.661817,2200043.324611,0.32,0.14,0,0,1,0,0,1,0,0,1,0.35,0.14
4,8,24,1,18,2787,4736085.661817,2200043.324611,0.35,0.14,0,0,1,0,0,1,0,0,1,0.44,0.14
2,8,24,1,6,2787,4736103.309588,2200029.804424,0.25,0.1,1,0,0,0,0,1,0,0,1,0.5900000000000001,0.23
3,8,24,1,12,2787,4736103.309588,2200029.804424,0.59,0.23,1,0,0,0,0,1,0,0,1,0.78,0.29
4,8,24,1,18,2787,4736103.309588,2200029.804424,0.78,0.29,1,0,0,0,0,1,0,0,1,0.98,0.29
2,24,28,26,6,2787,4736105.102114,2200028.097746,0.22,0.11,1,0,0,0,0,1,0,0,1,0.31,0.15
3,24,28,26,12,2787,4736105.102114,2200028.097746,0.31,0.15,1,0,0,0,0,1,0,0,1,0.38,0.18
4,24,28,26,18,2787,4736105.102114,2200028.097746,0.38,0.18,1,0,0,0,0,1,0,0,1,0.39,0.18
2,1,27,5,6,2787,4736106.987281,2200026.464015,0.25,0.11,1,0,0,1,0,0,0,0,1,0.45,0.0
3,1,27,5,12,2787,4736106.987281,2200026.464015,0.45,0.0,1,0,0,1,0,0,0,0,1,0.55,0.45
4,1,27,5,18,2787,4736106.987281,2200026.464015,0.55,0.45,1,0,0,1,0,0,0,0,1,0.72,0.46
2,6,5,10,6,2787,4736109.600126,2200024.889687,0.2,0.15,1,0,0,0,0,1,0,0,1,0.2,0.15
3,6,5,10,12,2787,4736109.600126,2200024.889687,0.2,0.15,1,0,0,0,0,1,0,0,1,0.22,0.16
4,6,5,10,18,2787,4736109.600126,2200024.889687,0.22,0.16,1,0,0,0,0,1,0,0,1,0.22,0.16
2,8,24,1,6,2787,4736110.876703,2200023.16996,0.25,0.14,1,0,0,0,0,1,0,0,1,0.52,0.18
3,8,24,1,12,2787,4736110.876703,2200023.16996,0.52,0.18,1,0,0,0,0,1,0,0,1,0.71,0.4
4,8,24,1,18,2787,4736110.876703,2200023.16996,0.71,0.4,1,0,0,0,0,1,0,0,1,0.71,0.42
2,24,28,26,6,2787,4736112.958034,2200021.548945,0.2,0.1,1,0,0,0,0,1,0,0,1,0.21,0.1
3,24,28,26,12,2787,4736112.958034,2200021.548945,0.21,0.1,1,0,0,0,0,1,0,0,1,0.26,0.1
4,24,28,26,18,2787,4736112.958034,2200021.548945,0.26,0.1,1,0,0,0,0,1,0,0,1,0.31,0.12
2,9,22,25,6,2787,4736113.17856,2200006.388685,0.24,0.14,0,0,1,0,0,1,0,0,1,0.29,0.19
3,9,22,25,12,2787,4736113.17856,2200006.388685,0.29,0.19,1,0,0,0,0,1,0,0,1,0.3,0.36
4,9,22,25,18,2787,4736113.17856,2200006.388685,0.3,0.36,1,0,0,0,0,1,0,0,1,0.9300000000000002,0.39
2,4,1,4,6,2787,4736113.496147,2200004.377865,0.2,0.12,0,0,1,0,0,1,0,0,1,0.21,0.12
3,4,1,4,12,2787,4736113.496147,2200004.377865,0.21,0.12,1,0,0,0,0,1,0,0,1,0.44,0.17
4,4,1,4,18,2787,4736113.496147,2200004.377865,0.44,0.17,1,0,0,0,0,1,0,0,1,0.49,0.2
2,8,9,9,6,2787,4736114.448597,2200001.414436,0.33,0.28,1,0,0,0,0,1,0,0,1,0.51,0.4099999999999999
3,8,9,9,12,2787,4736114.448597,2200001.414436,0.51,0.41,1,0,0,0,0,1,0,0,1,0.8,0.71
4,8,9,9,18,2787,4736114.448597,2200001.414436,0.8,0.71,1,0,0,0,0,1,0,0,1,1.4,0.73
2,24,28,26,6,2787,4736087.884376,2200041.737099,0.22,0.13,1,0,0,0,0,1,0,0,1,0.22,0.1
3,24,28,26,12,2787,4736087.884376,2200041.737099,0.22,0.1,1,0,0,0,0,1,0,0,1,0.23,0.13
4,24,28,26,18,2787,4736087.884376,2200041.737099,0.23,0.13,1,0,0,0,0,1,0,0,1,0.35,0.18
2,1,27,5,6,2787,4736115.401144,2199998.662916,0.25,0.12,1,0,0,1,0,0,0,0,1,0.41,0.36
3,1,27,5,12,2787,4736115.401144,2199998.662916,0.41,0.36,1,0,0,1,0,0,0,0,1,1.9,0.6499999999999999
4,1,27,5,18,2787,4736115.401144,2199998.662916,1.9,0.65,1,0,0,1,0,0,0,0,1,2.02,1.2
2,3,0,24,6,2787,4736116.03608,2199996.546188,0.23,0.15,1,0,0,0,0,1,0,0,1,0.41,0.25
3,3,0,24,12,2787,4736116.03608,2199996.546188,0.41,0.25,1,0,0,0,0,1,0,0,1,0.62,0.56
4,3,0,24,18,2787,4736116.03608,2199996.546188,0.62,0.56,1,0,0,0,0,1,0,0,1,0.63,0.56
2,8,13,13,6,2787,4736116.35358,2199993.900332,0.25,0.25,0,0,1,0,1,0,0,0,1,0.21,0.25
3,8,13,13,12,2787,4736116.35358,2199993.900332,0.21,0.25,1,0,0,0,1,0,0,0,1,0.35,0.48
4,8,13,13,18,2787,4736116.35358,2199993.900332,0.35,0.48,1,0,0,0,1,0,0,0,1,0.35,0.48
2,5,10,27,6,2787,4736113.707682,2199994.217872,0.26,0.1,1,0,0,0,1,0,0,0,1,0.37,0.15
3,5,10,27,12,2787,4736113.707682,2199994.217872,0.37,0.15,1,0,0,0,1,0,0,0,1,0.48,0.29
4,5,10,27,18,2787,4736113.707682,2199994.217872,0.48,0.29,1,0,0,0,1,0,0,0,1,0.59,0.55
4,1,27,5,18,2787,4736113.072677,2199997.287006,1.92,1.43,1,0,0,1,0,0,0,0,1,3.02,1.43
2,11,20,0,6,2787,4736113.07271,2199999.350751,0.22,0.2,1,0,0,0,1,0,0,0,1,0.23,0.28
3,11,20,0,12,2787,4736113.07271,2199999.350751,0.23,0.28,1,0,0,0,1,0,0,0,1,0.29,0.28
4,11,20,0,18,2787,4736113.07271,2199999.350751,0.29,0.28,1,0,0,0,1,0,0,0,1,0.29,0.28
2,5,10,27,6,2787,4736112.331923,2200001.943634,0.4,0.1,1,0,0,0,1,0,0,0,1,0.44,0.11
3,5,10,27,12,2787,4736112.331923,2200001.943634,0.44,0.11,1,0,0,0,1,0,0,0,1,0.5,0.16
4,5,10,27,18,2787,4736112.331923,2200001.943634,0.5,0.16,1,0,0,0,1,0,0,0,1,0.55,0.22
2,22,25,28,6,2787,4736111.908571,2200003.954603,0.21,0.1,1,0,0,0,1,0,0,0,1,0.21,0.1
3,22,25,28,12,2787,4736111.908571,2200003.954603,0.21,0.1,1,0,0,0,1,0,0,0,1,0.28,0.38
4,22,25,28,18,2787,4736111.908571,2200003.954603,0.28,0.38,1,0,0,0,1,0,0,0,1,0.5799999999999998,0.64
2,1,27,5,6,2787,4736111.061852,2200006.177089,0.25,0.1,1,0,0,1,0,0,0,0,1,0.5800000000000001,0.48
3,1,27,5,12,2787,4736111.061852,2200006.177089,0.58,0.48,1,0,0,1,0,0,0,0,1,1.7999999999999998,0.6
4,1,27,5,18,2787,4736111.061852,2200006.177089,1.8,0.6,1,0,0,1,0,0,0,0,1,3.08,1.9
2,8,13,13,6,2787,4736110.638586,2200008.822897,0.28,0.2,1,0,0,0,1,0,0,0,1,0.38,0.01
3,8,13,13,12,2787,4736110.638586,2200008.822897,0.38,0.01,0,0,1,0,1,0,0,0,1,0.38,0.1
4,8,13,13,18,2787,4736110.638586,2200008.822897,0.38,0.1,0,0,1,0,1,0,0,0,1,0.38,0.1
2,22,25,28,6,2787,4736110.9561,2200020.570375,0.2,0.1,1,0,0,0,1,0,0,0,1,0.26,0.29
3,22,25,28,12,2787,4736110.9561,2200020.570375,0.26,0.29,1,0,0,0,1,0,0,0,1,0.38,0.35
4,22,25,28,18,2787,4736110.9561,2200020.570375,0.38,0.35,1,0,0,0,1,0,0,0,1,0.53,0.4
2,11,20,0,6,2787,4736108.733592,2200022.05203,0.2,0.15,1,0,0,0,1,0,0,0,1,0.2,0.15
3,11,20,0,12,2787,4736108.733592,2200022.05203,0.2,0.15,1,0,0,0,1,0,0,0,1,0.24,0.17
4,11,20,0,18,2787,4736108.733592,2200022.05203,0.24,0.17,1,0,0,0,1,0,0,0,1,0.245,0.17
2,1,17,2,6,2787,4736106.828573,2200023.957056,0.25,0.25,1,0,0,1,0,0,0,0,1,0.25,0.25
3,1,17,2,12,2787,4736106.828573,2200023.957056,0.25,0.25,1,0,0,1,0,0,0,0,1,0.25,0.18
4,1,17,2,18,2787,4736106.828573,2200023.957056,0.25,0.18,1,0,0,1,0,0,0,0,1,0.312,0.25
2,8,13,13,6,2787,4736104.711875,2200025.756327,0.3,0.3,1,0,0,0,1,0,0,0,1,0.4499999999999999,0.36
3,8,13,13,12,2787,4736104.711875,2200025.756327,0.45,0.36,1,0,0,0,1,0,0,0,1,0.48,0.4
4,8,13,13,18,2787,4736104.711875,2200025.756327,0.48,0.4,1,0,0,0,1,0,0,0,1,0.63,0.54
2,5,10,27,6,2787,4736103.132479,2200026.472341,0.38,0.1,1,0,0,0,1,0,0,0,1,0.45,0.17
3,5,10,27,12,2787,4736103.132479,2200026.472341,0.45,0.17,1,0,0,0,1,0,0,0,1,0.55,0.25
4,5,10,27,18,2787,4736103.132479,2200026.472341,0.55,0.25,1,0,0,0,1,0,0,0,1,0.58,0.28
2,11,20,0,6,2787,4736101.597903,2200027.742353,0.25,0.16,1,0,0,0,1,0,0,0,1,0.32,0.1
3,11,20,0,12,2787,4736101.597903,2200027.742353,0.32,0.1,1,0,0,0,1,0,0,0,1,0.34,0.1
4,11,20,0,18,2787,4736101.597903,2200027.742353,0.34,0.1,0,0,1,0,1,0,0,0,1,0.34,0.1
2,1,27,5,6,2787,4736098.891041,2200029.460393,0.25,0.1,1,0,0,1,0,0,0,0,1,0.5,0.53
3,1,27,5,12,2787,4736098.891041,2200029.460393,0.5,0.53,1,0,0,1,0,0,0,0,1,1.29,1.7
4,1,27,5,18,2787,4736098.891041,2200029.460393,1.29,1.7,1,0,0,1,0,0,0,0,1,2.1,1.7
2,8,13,13,6,2787,4736096.774439,2200031.471277,0.4,0.3,1,0,0,0,1,0,0,0,1,0.57,0.22
3,8,13,13,12,2787,4736096.774439,2200031.471277,0.57,0.22,1,0,0,0,1,0,0,0,1,0.8,0.7
4,8,13,13,18,2787,4736096.774439,2200031.471277,0.8,0.7,1,0,0,0,1,0,0,0,1,1.12,0.8
2,5,10,27,6,2787,4736095.292747,2200032.635408,0.24,0.1,1,0,0,0,1,0,0,0,1,0.24,0.15
3,5,10,27,12,2787,4736095.292747,2200032.635408,0.24,0.15,1,0,0,0,1,0,0,0,1,0.32,0.22
4,5,10,27,18,2787,4736095.292747,2200032.635408,0.32,0.22,1,0,0,0,1,0,0,0,1,0.34,0.3
2,22,25,28,6,2787,4736092.858457,2200034.222921,0.21,0.1,1,0,0,0,1,0,0,0,1,0.3299999999999999,0.35
3,22,25,28,12,2787,4736092.858457,2200034.222921,0.33,0.35,1,0,0,0,1,0,0,0,1,1.15,0.88
4,22,25,28,18,2787,4736092.858457,2200034.222921,1.15,0.88,1,0,0,0,1,0,0,0,1,1.5,1.0
2,2,7,11,6,2787,4736091.826704,2200038.720852,0.2,0.14,1,0,0,1,0,0,0,0,1,0.2,0.14
3,2,7,11,12,2787,4736091.826704,2200038.720852,0.2,0.14,1,0,0,1,0,0,0,0,1,0.23,0.18
4,2,7,11,18,2787,4736091.826704,2200038.720852,0.23,0.18,1,0,0,1,0,0,0,0,1,0.3,0.24
2,18,19,3,6,2787,4736091.165225,2200035.810378,0.22,0.15,1,0,0,1,0,0,0,0,1,0.7,0.16
3,18,19,3,12,2787,4736091.165225,2200035.810378,0.7,0.16,1,0,0,1,0,0,0,0,1,0.8,0.52
4,18,19,3,18,2787,4736091.165225,2200035.810378,0.8,0.52,1,0,0,1,0,0,0,0,1,0.89,0.52
2,11,20,0,6,2787,4736088.942662,2200037.609602,0.25,0.5,1,0,0,0,1,0,0,0,1,0.33,0.25
3,11,20,0,12,2787,4736088.942662,2200037.609602,0.33,0.25,1,0,0,0,1,0,0,0,1,0.39,0.4599999999999999
4,11,20,0,18,2787,4736088.942662,2200037.609602,0.39,0.46,0,0,1,0,1,0,0,0,1,0.49,0.22
2,8,13,13,6,2787,4736087.143514,2200039.302965,0.24,0.2,0,0,1,0,1,0,0,0,1,0.26,0.2
3,8,13,13,12,2787,4736087.143514,2200039.302965,0.26,0.2,1,0,0,0,1,0,0,0,1,0.4,0.36
4,8,13,13,18,2787,4736087.143514,2200039.302965,0.4,0.36,1,0,0,0,1,0,0,0,1,0.52,0.44
2,11,20,0,6,2787,4736085.026768,2200040.996282,0.28,0.12,0,0,1,0,1,0,0,0,1,0.38,0.12
3,11,20,0,12,2787,4736085.026768,2200040.996282,0.38,0.12,1,0,0,0,1,0,0,0,1,0.4,0.15
4,11,20,0,18,2787,4736085.026768,2200040.996282,0.4,0.15,1,0,0,0,1,0,0,0,1,0.4,0.15
4,1,27,5,18,2787,4736085.132735,2200038.350527,1.2,0.2,1,0,0,1,0,0,0,0,1,1.55,0.29
2,21,8,15,6,2787,4736087.037701,2200036.551257,0.3,0.1,1,0,0,1,0,0,0,0,1,0.42,0.42
3,21,8,15,12,2787,4736087.037701,2200036.551257,0.42,0.42,1,0,0,1,0,0,0,0,1,0.7,0.8
4,21,8,15,18,2787,4736087.037701,2200036.551257,0.7,0.8,1,0,0,1,0,0,0,0,1,0.8900000000000001,0.8
2,1,27,5,6,2787,4736089.15439,2200035.175409,0.24,0.1,1,0,0,1,0,0,0,0,1,0.6,0.47
3,1,27,5,12,2787,4736089.15439,2200035.175409,0.6,0.47,1,0,0,1,0,0,0,0,1,1.4,1.0
4,1,27,5,18,2787,4736089.15439,2200035.175409,1.4,1.0,1,0,0,1,0,0,0,0,1,2.05,1.41
2,2,7,11,6,2787,4736090.953491,2200033.376289,0.22,0.11,1,0,0,1,0,0,0,0,1,0.22,0.15
3,2,7,11,12,2787,4736090.953491,2200033.376289,0.22,0.15,1,0,0,1,0,0,0,0,1,0.25,0.23
4,2,7,11,18,2787,4736090.953491,2200033.376289,0.25,0.23,1,0,0,1,0,0,0,0,1,0.28,0.24
2,21,8,15,6,2787,4736092.711178,2200031.689623,0.26,0.13,1,0,0,1,0,0,0,0,1,0.39,0.15
3,21,8,15,12,2787,4736092.711178,2200031.689623,0.39,0.15,1,0,0,1,0,0,0,0,1,0.6799999999999999,0.36
4,21,8,15,18,2787,4736092.711178,2200031.689623,0.68,0.36,1,0,0,1,0,0,0,0,1,0.99,0.57
2,6,5,10,6,2787,4736093.612604,2200037.378124,0.2,0.17,1,0,0,0,0,1,0,0,1,0.22,0.17
3,6,5,10,12,2787,4736093.612604,2200037.378124,0.22,0.17,1,0,0,0,0,1,0,0,1,0.28,0.17
4,6,5,10,18,2787,4736093.612604,2200037.378124,0.28,0.17,1,0,0,0,0,1,0,0,1,0.33,0.17
2,1,17,2,6,2787,4736094.869421,2200030.730401,0.25,0.1,1,0,0,1,0,0,0,0,1,0.25,0.15
3,1,17,2,12,2787,4736094.869421,2200030.730401,0.25,0.15,1,0,0,1,0,0,0,0,1,0.36,0.25
4,1,17,2,18,2787,4736094.869421,2200030.730401,0.36,0.25,1,0,0,1,0,0,0,0,1,0.83,0.55
2,2,7,11,6,2787,4736096.880202,2200029.037036,0.22,0.1,1,0,0,1,0,0,0,0,1,0.26,0.14
3,2,7,11,12,2787,4736096.880202,2200029.037036,0.26,0.14,1,0,0,1,0,0,0,0,1,1.27,0.2
4,2,7,11,18,2787,4736096.880202,2200029.037036,1.27,0.2,1,0,0,1,0,0,0,0,1,1.27,0.3
2,1,27,5,6,2787,4736098.573477,2200027.767048,0.25,0.18,1,0,0,1,0,0,0,0,1,0.45,0.32
3,1,27,5,12,2787,4736098.573477,2200027.767048,0.45,0.32,1,0,0,1,0,0,0,0,1,1.5,0.65
4,1,27,5,18,2787,4736098.573477,2200027.767048,1.5,0.65,1,0,0,1,0,0,0,0,1,1.93,0.95
2,2,7,11,6,2787,4736100.169074,2200026.102019,0.2,0.1,1,0,0,1,0,0,0,0,1,0.24,0.16
3,2,7,11,12,2787,4736100.169074,2200026.102019,0.24,0.16,1,0,0,1,0,0,0,0,1,0.33,0.24
4,2,7,11,18,2787,4736100.169074,2200026.102019,0.33,0.24,1,0,0,1,0,0,0,0,1,0.635,0.4499999999999999
2,1,17,2,6,2787,4736102.391689,2200024.19694,0.25,0.1,0,0,1,1,0,0,0,0,1,0.35,0.25
3,1,17,2,12,2787,4736102.391689,2200024.19694,0.35,0.25,1,0,0,1,0,0,0,0,1,0.53,0.49
4,1,17,2,18,2787,4736102.391689,2200024.19694,0.53,0.49,1,0,0,1,0,0,0,0,1,0.935,0.8999999999999999
2,1,27,5,6,2787,4736104.71192,2200023.427894,0.24,0.1,0,0,1,1,0,0,0,0,1,0.73,0.5400000000000001
3,1,27,5,12,2787,4736104.71192,2200023.427894,0.73,0.54,1,0,0,1,0,0,0,0,1,2.12,1.0
4,1,27,5,18,2787,4736104.71192,2200023.427894,2.12,1.0,1,0,0,1,0,0,0,0,1,2.9,1.39
2,2,7,11,6,2787,4736106.511129,2200021.20535,0.26,0.1,1,0,0,1,0,0,0,0,1,0.4,0.16
3,2,7,11,12,2787,4736106.511129,2200021.20535,0.4,0.16,1,0,0,1,0,0,0,0,1,0.4,0.2
4,2,7,11,18,2787,4736106.511129,2200021.20535,0.4,0.2,1,0,0,1,0,0,0,0,1,0.41,0.2
2,14,15,19,6,2787,4736108.204362,2200019.617893,0.21,0.14,1,0,0,1,0,0,0,0,1,0.4,0.23
3,14,15,19,12,2787,4736108.204362,2200019.617893,0.4,0.23,1,0,0,1,0,0,0,0,1,0.54,0.36
4,14,15,19,18,2787,4736108.204362,2200019.617893,0.54,0.36,1,0,0,1,0,0,0,0,1,0.9,0.59
2,1,27,5,6,2787,4736110.638601,2200018.136138,0.25,0.08,1,0,0,1,0,0,0,0,1,0.9,0.7
3,1,27,5,12,2787,4736110.638601,2200018.136138,0.9,0.7,1,0,0,1,0,0,0,0,1,2.44,1.1
4,1,27,5,18,2787,4736110.638601,2200018.136138,2.44,1.1,1,0,0,1,0,0,0,0,1,3.05,1.5
2,2,7,11,6,2787,4736108.521941,2200007.870409,0.2,0.08,1,0,0,1,0,0,0,0,1,0.21,0.11
3,2,7,11,12,2787,4736108.521941,2200007.870409,0.21,0.11,1,0,0,1,0,0,0,0,1,0.21,0.15
4,2,7,11,18,2787,4736108.521941,2200007.870409,0.21,0.15,1,0,0,1,0,0,0,0,1,0.24,0.18
2,3,0,24,6,2787,4736095.358787,2200036.055134,0.22,0.12,1,0,0,0,0,1,0,0,1,0.33,0.25
3,3,0,24,12,2787,4736095.358787,2200036.055134,0.33,0.25,1,0,0,0,0,1,0,0,1,0.8,1.39
4,3,0,24,18,2787,4736095.358787,2200036.055134,0.8,1.39,1,0,0,0,0,1,0,0,1,1.2,1.45
2,1,17,2,6,2787,4736109.763649,2200003.233614,0.25,0.1,1,0,0,1,0,0,0,0,1,0.28,0.15
3,1,17,2,12,2787,4736109.763649,2200003.233614,0.28,0.15,1,0,0,1,0,0,0,0,1,0.6000000000000001,0.8
4,1,17,2,18,2787,4736109.763649,2200003.233614,0.6,0.8,1,0,0,1,0,0,0,0,1,1.7999999999999998,1.0
2,21,8,15,6,2787,4736110.532668,2200001.414518,0.27,0.14,1,0,0,1,0,0,0,0,1,0.42,0.2
3,21,8,15,12,2787,4736110.532668,2200001.414518,0.42,0.2,1,0,0,1,0,0,0,0,1,0.77,0.48
4,21,8,15,18,2787,4736110.532668,2200001.414518,0.77,0.48,1,0,0,1,0,0,0,0,1,1.14,0.7
2,2,7,11,6,2787,4736111.167725,2199998.239527,0.21,0.1,1,0,0,1,0,0,0,0,1,0.25,0.11
3,2,7,11,12,2787,4736111.167725,2199998.239527,0.25,0.11,1,0,0,1,0,0,0,0,1,0.25,0.2
4,2,7,11,18,2787,4736111.167725,2199998.239527,0.25,0.2,1,0,0,1,0,0,0,0,1,0.435,0.31
2,2,7,11,6,2787,4736112.120174,2199992.842005,0.2,0.1,1,0,0,1,0,0,0,0,1,0.25,0.14
3,2,7,11,12,2787,4736112.120174,2199992.842005,0.25,0.14,1,0,0,1,0,0,0,0,1,0.34,0.33
4,2,7,11,18,2787,4736112.120174,2199992.842005,0.34,0.33,1,0,0,1,0,0,0,0,1,0.6100000000000001,0.43
2,1,27,5,6,2787,4736114.766129,2199992.206996,0.25,0.09,1,0,0,1,0,0,0,0,1,0.35,0.15
3,1,27,5,12,2787,4736114.766129,2199992.206996,0.35,0.15,1,0,0,1,0,0,0,0,1,0.7,0.85
4,1,27,5,18,2787,4736114.766129,2199992.206996,0.7,0.85,1,0,0,1,0,0,0,0,1,2.02,1.36
2,1,17,2,6,2787,4736112.755171,2199990.196195,0.24,0.07,1,0,0,1,0,0,0,0,1,0.33,0.5
3,1,17,2,12,2787,4736112.755171,2199990.196195,0.33,0.5,1,0,0,1,0,0,0,0,1,0.8800000000000001,0.8400000000000001
4,1,17,2,18,2787,4736112.755171,2199990.196195,0.88,0.84,1,0,0,1,0,0,0,0,1,1.55,0.96
2,1,27,5,6,2787,4736111.188879,2199991.590481,0.24,0.1,1,0,0,1,0,0,0,0,1,0.62,0.51
3,1,27,5,12,2787,4736111.188879,2199991.590481,0.62,0.51,1,0,0,1,0,0,0,0,1,1.5,1.3
4,1,27,5,18,2787,4736111.188879,2199991.590481,1.5,1.3,1,0,0,1,0,0,0,0,1,2.33,1.55
2,1,17,2,6,2787,4736108.675409,2199990.796817,0.25,0.1,1,0,0,1,0,0,0,0,1,0.28,0.12
2,9,22,25,6,2787,4736097.588005,2200034.229592,0.23,0.15,0,0,1,0,0,1,0,0,1,0.29,0.21
3,9,22,25,12,2787,4736097.588005,2200034.229592,0.29,0.21,1,0,0,0,0,1,0,0,1,0.29,0.21
4,9,22,25,18,2787,4736097.588005,2200034.229592,0.29,0.21,1,0,0,0,0,1,0,0,1,0.29,0.25
2,1,17,2,6,2787,4736099.420191,2200032.655288,0.25,0.16,1,0,0,1,0,0,0,0,1,0.5900000000000001,0.28
3,1,17,2,12,2787,4736099.420191,2200032.655288,0.59,0.28,1,0,0,1,0,0,0,0,1,0.78,0.65
4,1,17,2,18,2787,4736099.420191,2200032.655288,0.78,0.65,1,0,0,1,0,0,0,0,1,0.93,0.65
2,8,24,1,6,2787,4736101.457454,2200031.1075,0.5,0.4,1,0,0,0,0,1,0,0,1,0.69,0.45
3,8,24,1,12,2787,4736101.457454,2200031.1075,0.69,0.45,1,0,0,0,0,1,0,0,1,0.8800000000000001,0.68
4,8,24,1,18,2787,4736101.457454,2200031.1075,0.88,0.68,1,0,0,0,0,1,0,0,1,0.88,0.68
2,3,0,24,6,2791,4736060.956474,2199947.25367,0.2,0.1,1,0,0,0,0,1,0,0,1,0.21,0.13
3,3,0,24,12,2791,4736060.956474,2199947.25367,0.21,0.13,1,0,0,0,0,1,0,0,1,0.3,0.36
4,3,0,24,18,2791,4736060.956474,2199947.25367,0.3,0.36,1,0,0,0,0,1,0,0,1,0.47,0.6800000000000002
2,8,24,1,6,2791,4736059.710737,2199945.452916,0.25,0.2,1,0,0,0,0,1,0,0,1,0.49,0.27
3,8,24,1,12,2791,4736059.710737,2199945.452916,0.49,0.27,1,0,0,0,0,1,0,0,1,0.8,0.6000000000000001
4,8,24,1,18,2791,4736059.710737,2199945.452916,0.8,0.6,1,0,0,0,0,1,0,0,1,1.22,0.77
2,11,20,0,6,2791,4736059.296178,2199948.185527,0.2,0.12,1,0,0,0,1,0,0,0,1,0.21,0.15
3,11,20,0,12,2791,4736059.296178,2199948.185527,0.21,0.15,1,0,0,0,1,0,0,0,1,0.23,0.12
4,11,20,0,18,2791,4736059.296178,2199948.185527,0.23,0.12,0,0,1,0,1,0,0,0,1,0.23,0.8
2,24,28,26,6,2791,4736062.981344,2199948.453175,0.2,0.1,1,0,0,0,0,1,0,0,1,0.2,0.1
3,24,28,26,12,2791,4736062.981344,2199948.453175,0.2,0.1,1,0,0,0,0,1,0,0,1,0.28,0.26
4,24,28,26,18,2791,4736062.981344,2199948.453175,0.28,0.26,1,0,0,0,0,1,0,0,1,0.53,0.29
2,3,0,24,6,2794,4736069.429566,2199938.58907,0.2,0.15,1,0,0,0,0,1,0,0,1,0.31,0.21
3,3,0,24,12,2794,4736069.429566,2199938.58907,0.31,0.21,0,0,1,0,0,1,0,0,1,0.31,0.2
2,5,10,27,6,2794,4736072.406164,2199935.546345,0.26,0.14,1,0,0,0,1,0,0,0,1,0.47,0.18
3,5,10,27,12,2794,4736072.406164,2199935.546345,0.47,0.18,1,0,0,0,1,0,0,0,1,0.63,0.36
4,5,10,27,18,2794,4736072.406164,2199935.546345,0.63,0.36,1,0,0,0,1,0,0,0,1,0.89,0.75
2,2,6,18,6,2794,4736070.157158,2199933.760513,0.2,0.1,1,0,0,1,0,0,0,0,1,0.28,0.2
3,2,6,18,12,2794,4736070.157158,2199933.760513,0.28,0.2,1,0,0,1,0,0,0,0,1,0.6000000000000001,0.42
